Année;Dépense/Recette;Investissement/Fonctionnement;Chapitre;Libellé chapitre;Rubrique fonctionnelle;Article;Libellé article;Montant;Réel/Ordre id/Ordre diff
2009;Dépense;Investissement;C906;RESEAUX ET INFRASTRUCTURES;R9061;A208;Autres immobilisations incorporelles;725000.0;OR
2009;Dépense;Investissement;C906;RESEAUX ET INFRASTRUCTURES;R9060;A205;Concessions et droits similaires. brevets. licence. marques. procédés. droits et valeurs similaires;300000.0;OR
2009;Dépense;Investissement;C905;ACTION SOCIALE (hors RMI et RSA);R9058;A231313;Constructions bâtiments sociaux et médico-sociaux en cours;90000.0;OR
2009;Dépense;Investissement;C905;ACTION SOCIALE (hors RMI et RSA);R9051;A231313;Constructions bâtiments sociaux et médico-sociaux en cours;7802275.94;OR
2009;Dépense;Investissement;C905;ACTION SOCIALE (hors RMI et RSA);R9050;A21848;Autres matériel de bureau et mobiliers;230249.0;OR
2009;Dépense;Investissement;C905;ACTION SOCIALE (hors RMI et RSA);R9051;A2031;Frais d études;6270.03;OR
2009;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9032;A231314;Constructions bâtiments culturels et sportifs en cours;1866150.0;OR
2009;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R90315;A216;Collections et oeuvres d art;45000.0;OR
2009;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R90312;A205;Concessions et droits similaires. brevets. licence. marques. procédés. droits et valeurs similaires;54000.0;OR
2009;Dépense;Investissement;C903;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R90312;A2031;Frais d études;300000.0;OR
2009;Dépense;Investissement;C902;ENSEIGNEMENT;R90221;A21351;Installations générales. agencements. aménagement des bâtiments publics;15851399.0;OR
2009;Dépense;Investissement;C901;SECURITE;R9011;A231318;Constructions autres bâtiments publics en cours;6746351.89;OR
2009;Dépense;Investissement;C900;SERVICES GENERAUX;R900202;A231311;Constructions bâtiments administratifs en cours;3131200.0;OR
2009;Dépense;Investissement;C900;SERVICES GENERAUX;R900202;A21848;Autres matériel de bureau et mobiliers;574443.22;OR
2009;Dépense;Investissement;C900;SERVICES GENERAUX;R90021;A2157;Matériel et outillage technique;5000.0;OR
2009;Dépense;Investissement;C925;OPERATION POUR COMPTE DE TIERS;R925;A231312.;Constructions bâtiments scolaires en cours (ordre);100000.0;OI
2009;Dépense;Investissement;C925;OPERATION POUR COMPTE DE TIERS;R925;A216.;Collections et oeuvres d art M.O;80000.0;OI
2009;Dépense;Fonctionnement;C940;DEVELOPPEMENT ECONOMIQUE;R940;A7391;Reversement au titre du plafonnement de la TP sur la valeur ajoutée;3031000.0;OR
2009;Dépense;Fonctionnement;C939;DEVELOPPEMENT ECONOMIQUE;R9390;A6262;Frais de télécommunications;18210.0;OR
2009;Dépense;Fonctionnement;C939;DEVELOPPEMENT ECONOMIQUE;R9391;A6188;Autres frais divers;3443500.0;OR
2009;Dépense;Fonctionnement;C939;DEVELOPPEMENT ECONOMIQUE;R9393;A6182;Documentation générale et technique;25800.0;OR
2009;Dépense;Fonctionnement;C939;DEVELOPPEMENT ECONOMIQUE;R9390;A6135;Locations mobilières;6000.0;OR
2009;Dépense;Fonctionnement;C938;TRANSPORTS;R9381;A65738;Subventions de fonctionnement aux organismes publics divers;10000.0;OR
2009;Dépense;Fonctionnement;C938;TRANSPORTS;R93821;A6568;Autres participations;85520856.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R9320;A64113;NBI;33260.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R93221;A64112;Supplément famillial de traitement et indemnité de résidence;760392.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R9321;A6338;Autres impôt. taxes et versements assimilés sur rémunérations;1.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R9328;A6336;Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale;34330.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R9321;A6332;Cotisations versées au F.N.A.L.;1.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R9323;A6283;Frais de nettoyage des locaux;480000.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R93221;A6227;Frais d actes et de contentieux;6500.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R93221;A62268;Autres honoraires. conseils...;247000.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R9328;A6218;Autre personnel extérieur;1891000.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R9328;A6188;Autres frais divers;1267590.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R93221;A6188;Autres frais divers;14532655.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R9320;A6188;Autres frais divers;30000.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R93222;A61522;Entretien et réparations sur bâtiments;42978.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R93221;A611;Contrats de prestations de services;955000.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R93221;A6068;Autres matières et fournitures;1000.0;OR
2014;Dépense;Fonctionnement;C932;ENSEIGNEMENT;R9320;A6064;Fournitures administratives;90000.0;OR
2014;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9330;A70323;Redevance d occupation du domaine public départemental;190000.0;OR
2014;Recette;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6419;Remboursements sur rémunérations du personnel;130000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6581;Redevances pour concessions. brevets. licences. procédés. droits et valeurs similaires;26500.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;5401868.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93313;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;54900.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A65734;Subventions de fonctionnement aux Communes et structure intercommunales;500.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6513;Bourses;45000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6478;Autres charges sociales diverses;531.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6453;Cotisations aux caisses de retraite;975077.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6451;Cotisations à l  U.R.S.S.A.F.;498245.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9330;A6451;Cotisations à l  U.R.S.S.A.F.;1.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A64131;Rémunérations du personnel non titulaire;1208550.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A64118;Autres indemnités;639742.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A64113;NBI;41876.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A64112;Supplément famillial de traitement et indemnité de résidence;94482.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A64112;Supplément famillial de traitement et indemnité de résidence;119869.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A64111;Rémunération principale;2784572.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6332;Cotisations versées au F.N.A.L.;20687.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6331;Versement de transport;109488.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6283;Frais de nettoyage des locaux;268000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6283;Frais de nettoyage des locaux;136000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A627;Services bancaires et assimilés;1800.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93311;A6262;Frais de télécommunications;8000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6245;Transports de personnes extérieures à la collectivité;26000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A6241;Transports de biens;16000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6232;Fêtes et cérémonies;20030.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A62268;Autres honoraires. conseils...;11000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R9332;A6188;Autres frais divers;3161460.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6188;Autres frais divers;720250.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6182;Documentation générale et technique;23240.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A6156;Maintenance;108000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93315;A61522;Entretien et réparations sur bâtiments;13000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6132;Locations immmobilières;1000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A607;Achats de marchandises;75000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6068;Autres matières et fournitures;64000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A6064;Fournitures administratives;17000.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A60636;Habillement et Vêtements de travail;40100.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93314;A60632;Fournitures de petit équipement;12750.0;OR
2014;Dépense;Fonctionnement;C933;CULTURE, VIE SOCIALE, JEUNESSE, SPORTS ET LOISIRS;R93312;A60612;Energie - Electricité;209322.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9342;A6453;Cotisations aux caisses de retraite;50675.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9342;A64131;Rémunérations du personnel non titulaire;46996.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A64118;Autres indemnités;3283720.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9342;A64111;Rémunération principale;153040.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A64111;Rémunération principale;15761142.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9342;A6336;Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale;3287.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A6332;Cotisations versées au F.N.A.L.;85550.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A6331;Versement de transport;455701.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A62878;Remboursements de frais à des tiers;2598034.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A6283;Frais de nettoyage des locaux;460000.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A6261;Frais d affranchissement;21000.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9340;A6236;Catalogues et imprimés et publications;86000.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A6218;Autre personnel extérieur;10.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A6188;Autres frais divers;163000.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A6156;Maintenance;65000.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A6132;Locations immmobilières;499485.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A60661;Médicaments;38000.0;OR
2014;Dépense;Fonctionnement;C934;PREVENTION MEDICO-SOCIALE;R9341;A60631;Fournitures d entretien;16000.0;OR
2014;Recette;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A7513;Recouvrements sur bénéficiaires. tiers-payants et successions;9185000.0;OR
2014;Recette;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A74718;Autres participations de l Etat;207191.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A673;Titres annulés (sur exercices antérieurs);50000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;2850619.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6525;Frais d inhumation;10000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A65243;Frais de séjour en établissements pour personnes âgées;63605000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A651122;Allocation compensatrice tierce personne;13450000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6511211;Prestation de compension du handicap-plus de 20 ans;25030000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6478;Autres charges sociales diverses;2921.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6473;Allocations de chômage;310000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6458;Cotisations aux autres organismes sociaux;44732.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6453;Cotisations aux caisses de retraite;38718.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6451;Cotisations à l  U.R.S.S.A.F.;20872.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64126;Indemnités de licenciement;200000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A64118;Autres indemnités;951183.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A64118;Autres indemnités;3742134.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64113;NBI;510037.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A64111;Rémunération principale;2579944.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6338;Autres impôt. taxes et versements assimilés sur rémunérations;9461.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6336;Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale;1938.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6336;Cotisations au C.N.F.P.T. et au centre de gestion de la fonction publique territoriale;466772.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6332;Cotisations versées au F.N.A.L.;206765.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A62878;Remboursements de frais à des tiers;259000.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A627;Services bancaires et assimilés;100.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A627;Services bancaires et assimilés;300.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6262;Frais de télécommunications;200.0;OR
2014;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6245;Transports de personnes extérieures à la collectivité;2553000.0;OR
2009;Dépense;Fonctionnement;C9354;REVENU MINIMUM D'INSERTION (RMI);R93544;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;3250000.0;OR
2009;Dépense;Fonctionnement;C9354;REVENU MINIMUM D'INSERTION (RMI);R93542;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;415500.0;OR
2009;Dépense;Fonctionnement;C9354;REVENU MINIMUM D'INSERTION (RMI);R93541;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;2950000.0;OR
2009;Dépense;Fonctionnement;C9354;REVENU MINIMUM D'INSERTION (RMI);R93544;A6565;Versements au titre du contrat d avenir;4439467.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6574;Subventions de fonctionnement aux associations et autres organismes de droit privé;1413967.87;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A65561;Fonds Solidarité logement (FSL);4695000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6525;Frais d inhumation;31000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A652222;Foyers de l enfance et maisons maternelles;22580101.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A65221;En famille d accueil;600696.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6512;Secours d urgence;2040000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A65113;Allocations aux personnes agées;4000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A651123;Aides au titre du fonds départemental de compensation du handicap;116593.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A651122;Allocation compensatrice tierce personne;15228000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9352;A6511211;Prestation de compension du handicap-plus de 20 ans;8854628.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6458;Cotisations aux autres organismes sociaux;35500.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6451;Cotisations à l  U.R.S.S.A.F.;764450.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64126;Indemnités de licenciement;136000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64121;Rémunérations principales;12755000.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9350;A64113;NBI;458450.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A64112;Supplément famillial de traitement et indemnité de résidence;961950.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9353;A6338;Autres impôt. taxes et versements assimilés sur rémunérations;12350.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9351;A6338;Autres impôt. taxes et versements assimilés sur rémunérations;70950.0;OR
2009;Dépense;Fonctionnement;C935;ACTION SOCIALE (hors RMI et RSA);R9358;A6332;Cotisations versées au F.N.A.L.;1200.0;OR
